23,0,1582,603,-1,-1,-1,-1
23,1,1685,727,-1,-1,-1,-1
23,2,1737,506,-1,-1,-1,-1
23,3,1893,398,-1,-1,-1,-1
23,4,1876,548,-1,-1,-1,-1
23,5,1774,349,-1,-1,-1,-1
24,0,1591,598,-1,-1,-1,-1
24,1,1694,718,-1,-1,-1,-1
24,2,1744,503,-1,-1,-1,-1
24,3,1895,395,-1,-1,-1,-1
24,4,1880,542,-1,-1,-1,-1
24,5,1771,350,-1,-1,-1,-1
25,0,1601,593,-1,-1,-1,-1
25,1,1704,709,-1,-1,-1,-1
25,2,1751,498,-1,-1,-1,-1
25,3,1897,393,-1,-1,-1,-1
25,4,1884,537,-1,-1,-1,-1
25,5,1767,352,-1,-1,-1,-1
26,0,1611,586,-1,-1,-1,-1
26,1,1714,700,-1,-1,-1,-1
26,2,1759,493,-1,-1,-1,-1
26,3,1901,390,-1,-1,-1,-1
26,4,1887,532,-1,-1,-1,-1
26,5,1764,353,-1,-1,-1,-1
27,0,1620,580,-1,-1,-1,-1
27,1,1724,691,-1,-1,-1,-1
27,2,1768,488,-1,-1,-1,-1
27,3,1902,388,-1,-1,-1,-1
27,4,1891,528,-1,-1,-1,-1
27,5,1760,354,-1,-1,-1,-1
28,0,1629,575,-1,-1,-1,-1
28,1,1733,682,-1,-1,-1,-1
28,2,1775,482,-1,-1,-1,-1
28,3,1904,386,-1,-1,-1,-1
28,4,1894,523,-1,-1,-1,-1
28,5,1758,355,-1,-1,-1,-1
29,0,1639,568,-1,-1,-1,-1
29,1,1744,672,-1,-1,-1,-1
29,2,1779,476,-1,-1,-1,-1
29,3,1905,384,-1,-1,-1,-1
29,4,1897,518,-1,-1,-1,-1
29,5,1752,357,-1,-1,-1,-1
30,0,1650,561,-1,-1,-1,-1
30,1,1754,663,-1,-1,-1,-1
30,2,1786,471,-1,-1,-1,-1
30,3,1907,382,-1,-1,-1,-1
30,4,1901,512,-1,-1,-1,-1
30,5,1746,359,-1,-1,-1,-1
31,0,1661,555,-1,-1,-1,-1
31,1,1765,653,-1,-1,-1,-1
31,2,1793,467,-1,-1,-1,-1
31,3,1909,380,-1,-1,-1,-1
31,4,1904,505,-1,-1,-1,-1
31,5,1741,361,-1,-1,-1,-1
32,0,1673,548,-1,-1,-1,-1
32,1,1775,643,-1,-1,-1,-1
32,2,1800,462,-1,-1,-1,-1
32,3,1910,378,-1,-1,-1,-1
32,4,1907,502,-1,-1,-1,-1
32,5,1735,363,-1,-1,-1,-1
33,0,1684,541,-1,-1,-1,-1
33,1,1785,635,-1,-1,-1,-1
33,2,1805,458,-1,-1,-1,-1
33,3,1912,376,-1,-1,-1,-1
33,4,1910,498,-1,-1,-1,-1
33,5,1729,365,-1,-1,-1,-1
33,6,1828,327,-1,-1,-1,-1
34,0,1695,533,-1,-1,-1,-1
34,1,1795,626,-1,-1,-1,-1
34,2,1811,454,-1,-1,-1,-1
34,3,1913,374,-1,-1,-1,-1
34,4,1913,494,-1,-1,-1,-1
34,5,1722,367,-1,-1,-1,-1
34,6,1828,327,-1,-1,-1,-1
35,0,1706,525,-1,-1,-1,-1
35,1,1805,617,-1,-1,-1,-1
35,2,1816,451,-1,-1,-1,-1
35,3,1915,372,-1,-1,-1,-1
35,4,1917,490,-1,-1,-1,-1
35,5,1716,369,-1,-1,-1,-1
35,6,1824,327,-1,-1,-1,-1
36,0,1717,519,-1,-1,-1,-1
36,1,1815,608,-1,-1,-1,-1
36,2,1838,434,-1,-1,-1,-1
36,3,1917,371,-1,-1,-1,-1
36,4,1920,486,-1,-1,-1,-1
36,5,1709,371,-1,-1,-1,-1
36,6,1824,327,-1,-1,-1,-1
37,0,1727,514,-1,-1,-1,-1
37,1,1825,599,-1,-1,-1,-1
37,2,1850,429,-1,-1,-1,-1
37,4,1923,482,-1,-1,-1,-1
37,5,1703,373,-1,-1,-1,-1
37,6,1824,327,-1,-1,-1,-1
38,0,1736,508,-1,-1,-1,-1
38,1,1835,590,-1,-1,-1,-1
38,2,1857,425,-1,-1,-1,-1
38,4,1926,478,-1,-1,-1,-1
38,5,1698,376,-1,-1,-1,-1
38,6,1845,345,-1,-1,-1,-1
39,0,1745,502,-1,-1,-1,-1
39,1,1844,582,-1,-1,-1,-1
39,2,1864,423,-1,-1,-1,-1
39,4,1929,475,-1,-1,-1,-1
39,5,1692,376,-1,-1,-1,-1
39,6,1850,353,-1,-1,-1,-1
40,0,1752,498,-1,-1,-1,-1
40,1,1853,574,-1,-1,-1,-1
40,2,1870,421,-1,-1,-1,-1
40,4,1933,471,-1,-1,-1,-1
40,5,1686,377,-1,-1,-1,-1
40,6,1851,358,-1,-1,-1,-1
41,0,1760,494,-1,-1,-1,-1
41,1,1859,566,-1,-1,-1,-1
41,2,1877,418,-1,-1,-1,-1
41,4,1936,467,-1,-1,-1,-1
41,5,1680,378,-1,-1,-1,-1
41,6,1851,361,-1,-1,-1,-1
42,0,1768,489,-1,-1,-1,-1
42,1,1865,557,-1,-1,-1,-1
42,2,1881,416,-1,-1,-1,-1
42,5,1675,379,-1,-1,-1,-1
42,6,1851,363,-1,-1,-1,-1
43,0,1775,484,-1,-1,-1,-1
43,1,1871,549,-1,-1,-1,-1
43,2,1885,414,-1,-1,-1,-1
43,5,1671,380,-1,-1,-1,-1
43,6,1844,367,-1,-1,-1,-1
44,0,1783,480,-1,-1,-1,-1
44,1,1876,542,-1,-1,-1,-1
44,2,1889,411,-1,-1,-1,-1
44,5,1666,382,-1,-1,-1,-1
44,6,1841,370,-1,-1,-1,-1
45,0,1788,474,-1,-1,-1,-1
45,1,1883,534,-1,-1,-1,-1
45,2,1892,408,-1,-1,-1,-1
45,5,1662,383,-1,-1,-1,-1
45,6,1837,373,-1,-1,-1,-1
46,0,1793,470,-1,-1,-1,-1
46,1,1891,526,-1,-1,-1,-1
46,2,1896,404,-1,-1,-1,-1
46,5,1657,384,-1,-1,-1,-1
46,6,1832,376,-1,-1,-1,-1
47,0,1799,464,-1,-1,-1,-1
47,1,1898,519,-1,-1,-1,-1
47,2,1899,400,-1,-1,-1,-1
47,5,1653,386,-1,-1,-1,-1
47,6,1825,379,-1,-1,-1,-1
48,0,1805,459,-1,-1,-1,-1
48,1,1906,511,-1,-1,-1,-1
48,2,1902,396,-1,-1,-1,-1
48,5,1648,387,-1,-1,-1,-1
48,6,1824,381,-1,-1,-1,-1
49,0,1812,454,-1,-1,-1,-1
49,1,1913,504,-1,-1,-1,-1
49,2,1904,392,-1,-1,-1,-1
49,5,1643,388,-1,-1,-1,-1
49,6,1823,383,-1,-1,-1,-1
50,0,1820,449,-1,-1,-1,-1
50,1,1920,496,-1,-1,-1,-1
50,2,1909,388,-1,-1,-1,-1
50,5,1639,389,-1,-1,-1,-1
50,6,1822,384,-1,-1,-1,-1
50,7,1755,352,-1,-1,-1,-1
51,0,1827,444,-1,-1,-1,-1
51,1,1928,489,-1,-1,-1,-1
51,2,1914,385,-1,-1,-1,-1
51,5,1634,391,-1,-1,-1,-1
51,6,1803,389,-1,-1,-1,-1
51,7,1751,355,-1,-1,-1,-1
52,0,1835,438,-1,-1,-1,-1
52,1,1935,481,-1,-1,-1,-1
52,2,1919,381,-1,-1,-1,-1
52,6,1801,391,-1,-1,-1,-1
52,7,1751,355,-1,-1,-1,-1
53,0,1843,433,-1,-1,-1,-1
53,1,1943,473,-1,-1,-1,-1
53,2,1924,377,-1,-1,-1,-1
53,6,1798,393,-1,-1,-1,-1
53,7,1751,355,-1,-1,-1,-1
54,0,1850,428,-1,-1,-1,-1
54,1,1950,466,-1,-1,-1,-1
54,2,1930,373,-1,-1,-1,-1
54,6,1796,395,-1,-1,-1,-1
54,7,1751,355,-1,-1,-1,-1
55,0,1858,423,-1,-1,-1,-1
55,2,1935,370,-1,-1,-1,-1
55,6,1794,397,-1,-1,-1,-1
55,7,1751,355,-1,-1,-1,-1
56,0,1864,430,-1,-1,-1,-1
56,2,1940,366,-1,-1,-1,-1
56,6,1791,399,-1,-1,-1,-1
56,7,1751,355,-1,-1,-1,-1
57,0,1871,425,-1,-1,-1,-1
57,2,1945,362,-1,-1,-1,-1
57,6,1789,401,-1,-1,-1,-1
57,7,1751,355,-1,-1,-1,-1
58,0,1875,424,-1,-1,-1,-1
58,2,1950,358,-1,-1,-1,-1
58,6,1787,403,-1,-1,-1,-1
58,7,1751,355,-1,-1,-1,-1
59,0,1879,420,-1,-1,-1,-1
59,2,1955,355,-1,-1,-1,-1
59,6,1784,405,-1,-1,-1,-1
59,7,1751,355,-1,-1,-1,-1
60,0,1883,417,-1,-1,-1,-1
60,6,1782,407,-1,-1,-1,-1
60,7,1751,355,-1,-1,-1,-1
61,0,1886,414,-1,-1,-1,-1
61,6,1779,409,-1,-1,-1,-1
61,7,1751,355,-1,-1,-1,-1
62,0,1889,411,-1,-1,-1,-1
63,0,1892,408,-1,-1,-1,-1
64,0,1895,404,-1,-1,-1,-1
65,0,1897,399,-1,-1,-1,-1
66,0,1899,396,-1,-1,-1,-1
67,0,1901,394,-1,-1,-1,-1
67,8,1419,486,-1,-1,-1,-1
67,9,1658,372,-1,-1,-1,-1
68,0,1901,392,-1,-1,-1,-1
68,8,1408,489,-1,-1,-1,-1
68,9,1658,372,-1,-1,-1,-1
69,0,1903,391,-1,-1,-1,-1
69,8,1408,489,-1,-1,-1,-1
69,9,1648,372,-1,-1,-1,-1
70,0,1905,389,-1,-1,-1,-1
70,8,1396,494,-1,-1,-1,-1
70,9,1648,372,-1,-1,-1,-1
70,10,1642,466,-1,-1,-1,-1
71,0,1906,388,-1,-1,-1,-1
71,8,1384,498,-1,-1,-1,-1
71,9,1648,372,-1,-1,-1,-1
71,10,1642,466,-1,-1,-1,-1
72,0,1910,385,-1,-1,-1,-1
72,8,1376,503,-1,-1,-1,-1
72,9,1648,372,-1,-1,-1,-1
72,10,1642,466,-1,-1,-1,-1
73,0,1914,382,-1,-1,-1,-1
73,8,1367,506,-1,-1,-1,-1
73,9,1648,372,-1,-1,-1,-1
73,10,1642,466,-1,-1,-1,-1
74,0,1918,379,-1,-1,-1,-1
74,8,1355,510,-1,-1,-1,-1
74,9,1648,372,-1,-1,-1,-1
74,10,1642,466,-1,-1,-1,-1
75,0,1922,376,-1,-1,-1,-1
75,8,1344,515,-1,-1,-1,-1
75,9,1648,372,-1,-1,-1,-1
75,10,1642,466,-1,-1,-1,-1
75,11,1588,489,-1,-1,-1,-1
76,0,1926,373,-1,-1,-1,-1
76,8,1335,519,-1,-1,-1,-1
76,9,1648,372,-1,-1,-1,-1
76,10,1642,466,-1,-1,-1,-1
76,11,1580,493,-1,-1,-1,-1
77,0,1930,370,-1,-1,-1,-1
77,8,1321,524,-1,-1,-1,-1
77,9,1648,372,-1,-1,-1,-1
77,10,1642,466,-1,-1,-1,-1
77,11,1576,495,-1,-1,-1,-1
78,0,1934,367,-1,-1,-1,-1
78,8,1306,529,-1,-1,-1,-1
78,9,1648,372,-1,-1,-1,-1
78,10,1642,466,-1,-1,-1,-1
78,11,1569,499,-1,-1,-1,-1
79,0,1938,364,-1,-1,-1,-1
79,8,1296,533,-1,-1,-1,-1
79,9,1648,372,-1,-1,-1,-1
79,10,1642,466,-1,-1,-1,-1
79,11,1561,503,-1,-1,-1,-1
80,0,1942,361,-1,-1,-1,-1
80,8,1292,535,-1,-1,-1,-1
80,10,1642,466,-1,-1,-1,-1
80,11,1551,507,-1,-1,-1,-1
81,0,1946,357,-1,-1,-1,-1
81,8,1288,536,-1,-1,-1,-1
81,11,1541,512,-1,-1,-1,-1
82,8,1287,537,-1,-1,-1,-1
82,11,1532,518,-1,-1,-1,-1
83,8,1286,537,-1,-1,-1,-1
83,11,1521,524,-1,-1,-1,-1
84,8,1286,538,-1,-1,-1,-1
84,11,1512,528,-1,-1,-1,-1
85,8,1287,538,-1,-1,-1,-1
85,11,1502,533,-1,-1,-1,-1
86,8,1287,538,-1,-1,-1,-1
86,11,1490,538,-1,-1,-1,-1
87,8,1288,538,-1,-1,-1,-1
87,11,1481,543,-1,-1,-1,-1
88,8,1289,537,-1,-1,-1,-1
88,11,1473,547,-1,-1,-1,-1
89,8,1290,537,-1,-1,-1,-1
89,11,1468,549,-1,-1,-1,-1
90,8,1290,537,-1,-1,-1,-1
90,11,1465,550,-1,-1,-1,-1
91,8,1291,537,-1,-1,-1,-1
91,11,1464,552,-1,-1,-1,-1
92,8,1291,537,-1,-1,-1,-1
92,11,1464,552,-1,-1,-1,-1
93,8,1291,537,-1,-1,-1,-1
93,11,1463,552,-1,-1,-1,-1
94,8,1292,537,-1,-1,-1,-1
94,11,1464,552,-1,-1,-1,-1
95,8,1292,537,-1,-1,-1,-1
95,11,1464,552,-1,-1,-1,-1
96,8,1292,536,-1,-1,-1,-1
96,11,1465,552,-1,-1,-1,-1
97,8,1291,536,-1,-1,-1,-1
97,11,1466,552,-1,-1,-1,-1
98,8,1292,536,-1,-1,-1,-1
98,11,1466,552,-1,-1,-1,-1
99,8,1292,536,-1,-1,-1,-1
99,11,1466,551,-1,-1,-1,-1
100,8,1292,536,-1,-1,-1,-1
100,11,1466,551,-1,-1,-1,-1
101,8,1292,536,-1,-1,-1,-1
101,11,1466,551,-1,-1,-1,-1
102,8,1292,536,-1,-1,-1,-1
102,11,1467,551,-1,-1,-1,-1
102,12,1418,484,-1,-1,-1,-1
103,8,1292,536,-1,-1,-1,-1
103,11,1467,551,-1,-1,-1,-1
103,12,1417,484,-1,-1,-1,-1
104,8,1292,536,-1,-1,-1,-1
104,11,1467,551,-1,-1,-1,-1
104,12,1415,486,-1,-1,-1,-1
105,8,1293,536,-1,-1,-1,-1
105,11,1467,551,-1,-1,-1,-1
105,12,1414,487,-1,-1,-1,-1
106,8,1293,536,-1,-1,-1,-1
106,11,1467,551,-1,-1,-1,-1
106,12,1413,488,-1,-1,-1,-1
107,8,1293,536,-1,-1,-1,-1
107,11,1467,550,-1,-1,-1,-1
107,12,1413,488,-1,-1,-1,-1
108,8,1293,536,-1,-1,-1,-1
108,11,1467,550,-1,-1,-1,-1
108,12,1412,488,-1,-1,-1,-1
109,8,1293,536,-1,-1,-1,-1
109,11,1468,550,-1,-1,-1,-1
109,12,1412,489,-1,-1,-1,-1
110,8,1293,536,-1,-1,-1,-1
110,11,1468,550,-1,-1,-1,-1
110,12,1412,489,-1,-1,-1,-1
111,8,1293,536,-1,-1,-1,-1
111,11,1468,550,-1,-1,-1,-1
111,12,1412,489,-1,-1,-1,-1
112,8,1293,536,-1,-1,-1,-1
112,11,1468,550,-1,-1,-1,-1
112,12,1412,489,-1,-1,-1,-1
113,8,1293,536,-1,-1,-1,-1
113,11,1468,550,-1,-1,-1,-1
113,12,1412,489,-1,-1,-1,-1
114,8,1293,536,-1,-1,-1,-1
114,11,1469,550,-1,-1,-1,-1
114,12,1412,489,-1,-1,-1,-1
115,8,1293,536,-1,-1,-1,-1
115,11,1469,550,-1,-1,-1,-1
115,12,1412,489,-1,-1,-1,-1
116,8,1293,536,-1,-1,-1,-1
116,11,1469,550,-1,-1,-1,-1
116,12,1412,489,-1,-1,-1,-1
117,8,1293,536,-1,-1,-1,-1
117,11,1469,550,-1,-1,-1,-1
117,12,1412,489,-1,-1,-1,-1
118,8,1292,536,-1,-1,-1,-1
118,11,1469,550,-1,-1,-1,-1
118,12,1412,489,-1,-1,-1,-1
119,8,1293,536,-1,-1,-1,-1
119,11,1469,550,-1,-1,-1,-1
119,12,1412,489,-1,-1,-1,-1
